,review,mall_logo,date,name,star_score,label
59,클릭 단추가 너무 가벼워 무의식 중에 클릭되어 손가락에 오히려 약간의 집중이 필요하고가끔 오른클릭이 된다화이트라 사무실에서 오래쓰면 때탈듯,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.10.20.,sh****,60,2
60,정품으로 아주 잘왔습니다.가성비 좋고 작동 잘됩니다.다만 운이겠지만 게임을 자주하는데 우클릭의 타건감이 벌써 줄어든것?습니다 구매한지 이주일정도 되었나요 ㅎㅎ,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2022.04.05.,an****,100,1
61,잘받았습니다..맘에드네요..이제품 이전버젼스다 새로업그레이드된 제품으로바구는데 잘되네요..마우스휠이 고장이라 여러가지를 보다 이제춤을 선택하게됐네요..번창하시기를 바랍니다..^^,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2023.01.04.,ki****,100,1
62,명불허전 G102의 후속작 G102 Lightsync. 소프트웨어 설치에서 좀 애먹었지만 더블클릭 걱정 빼면 하드웨어로는 깔것이 없는 마우스답게 성능 확실하네요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.16.,wj****,100,1
63,전에 기가바이트 마우스 쓰다가 오래 쓰니 마우스 인식이 중간에 끊기고 그래서 바꿨는데 마우스가 훨씬 가볍고 색감도 좋고 이쁘네요. 사무실용 하나 구매했는데 집에 마우스도 바꾸고 싶어요.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2022.11.18.,sk****,100,1
64,정품아니였으면 드라이버인식 안되었을텐데 잘연결된거보면 정품 확실하네요. 가격도 만족스럽게 구매했고 버튼 문제도 없고 색이 완전 마음에드네요.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.12.09.,dp****,100,1
65,배송 빠름~~~추천여부는  글쎄 행사할때 사세요! 그리고 마우스 코드 가 꺾여서 와서 쓸때 좀 거슬리고 찝찝. 그리고 박스 스티거가 반쯤 개봉되있어서 더 그렇고,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.11.10.,37****,60,2
66,"흰색 집에서 쓰고 검은색 회사에서 쓰려고 또 샀어요
그립감,  클릭, 사이즈,  성능, 불빛 다 만족스럽습니다.",//img.danawa.com/cmpny_info/images/TN118_logo.gif,2023.01.18.,km****,100,1
67,빠른배송과 제품에 만족합니다마우스 우클릭 버튼 때문에 자꾸 구매하게 되는데적당한 가격으로 구매하기에 좋다 생각합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.07.27.,ag****,100,1
68,역시 마우스하면 로지텍임 적당한 무게감과손에 그립감 딱좋습니다 가격도 좋고가성비 최고임 ㅎㅎ,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.09.27.,vj****,100,1
69,기존에 사용하던게 고장나서 구매했어요as기간도 괜찮고 무난하게 사용하기 좋을거같네요다만 클릭시 기존에비해 좀 더 크긴하네요상품 배송 모두 만족합니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.07.07.,sa****,100,1
70,무선 사려고 했는데  받고보니 유선이네요. ㅠㅠ아들이 그냥 쓴다고 해요.   무선 아닌거만 빼고 추가  버튼 ㆍ기능이 있으니 좋아합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.09.27.,25****,80,1
71,마우스하면 로지텍이라는 말이 맞는거같네요 정말 그립감 좋고 반응속도도 좋습니다 거기다가 rgb까지 은은하게 밝혀주어 감성적입니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.10.06.,fk****,100,1
72,피시방에서 써보고 너무 좋아서 사무실이랑 집에 있는거 다 이 마우스오 바꿨는데 너무 만족스럽습니다 가성비 최고예요 색도 이뻐요!,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.03.05.,ww****,100,1
73,배송이 빨라서 좋아요벌크보다는 박스포장이 더 좋은거 같아요벌크는 1년도 안되 더블클릭 현상이 생겨 이번에 박스로 구매해 봅니다 부디 더블클릭 없기를,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.03.18.,rh****,100,1
74,"배송도 빠르고 좋군요.외관도 예쁘고, 클릭감이 아주 상쾌하네요. 커서의 이동 속도 조절도 잘되고 좋습니다.즐거운 마음으로 잘 사용하겠습니다.ㅎ",//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.04.21.,mo****,100,1
75,키보드와 마우스가 5넌되서 교체했습니다.이번엔 흰색으로 맞춰보고싶어서 구매했는데깔끔하네요 이 마우스는 led 가 나오는데 조금 열이있어요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.21.,ek****,80,1
76,정품싸게샀어요.신랑에게 다른것도 사줘봤는데요.이게 젤편하다고...흰색 블랙  이번엔  블루!!세일하길래 여유분으로 미리사놨어요.블루도있는걸 몰랐는데 이쁘네요!!,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.11.10.,he****,100,1
77,몇일전 쿠*에서 로지텍 G102 2세대 LIGHTSYNC 마우스 정품을 싸게 구입했는데 가품이 와서 정말 황당했는데 제대로 된 정품을 구입했네요.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.22.,ig****,100,1
78,이벤트재고는없다는 다른 글들을보고 블루 색상 구매를 하게되었는데 엄청 만족하고 좋습니다.기존 프로디지보다 클릭감이 좀더 쎄진기분이네요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.20.,qo****,100,1
79,배송도 빠르고 G102 2세대라 좋아요~~ㅋㅋ  마우스 가성비 면에서는 최고인듯합니다~~ㅋㅋ 역시 마우스는 로지텍이죠~~ㅋㅋ,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.20.,kr****,100,1
80,제품박스에있는 시리얼넘버랑 마우스에있는 시리얼넘버랑 다름. 마우스 뒷면 시리얼넘버로 정품등록안됨. 박스에있는 시리얼은 정품등록됨. ?,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.06.15.,rl****,20,0
81,잘 받았습니다. 1세대 g102 쓰다가 더블클릭현상으로 2세대 마우스 구입했어요. 가성비 좋은 마우스로 만족합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.20.,yi****,100,1
82,처음에 마우스패드위에서 좀 적응이 안되는지 원하는 곳으로 이동이  빠르지 않고 불편했는데 며칠 쓰니 괜찮아 졌어요. 그 이후 사용감 좋아요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2022.02.24.,wo****,100,1
83,계속 로지텍 범용 마우스 사용해왔습니다.딱히 완벽하지는 않지만 그냥 믿고 사용하고 있습니다.사용 오래하면 고장나고 또 새로 사고 하고 있습니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.09.29.,ja****,100,1
84,택배기사분이 제대로 전달이 안되서 미수령신고 했었는대 다음날 보니까 집은 5층인대 1층에 있더군요 그래도 마우스는 만족하면서 쓰고 있습니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.07.05.,fl****,100,1
85,마우스 자체가 작고 납작한데 팜그립형이 아니고 클로그립형임. 더블클릭 현상은 아직 체감하진 못했음.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.06.07.,ha****,60,2
86,좌우 클릭 압력이 달라요 좌클릭은 보통인데 우클릭은 아주 민감한지 살짝만 눌러도 클릭이 되니 마우스 움직일때마다 환장하겠네요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.06.06.,so****,40,0
87,"as가 2년이라샤 믿고 구매했는데
그립감 클릭감 휠 스크롤
3박자가 다 좋은데
이걸 왜 이제서야 샀는지 후회중",//img.danawa.com/cmpny_info/images/ED901_logo.gif,2021.06.27.,cs****,100,1
88,"벌크, 병행수입과 정품 표기를 모호하게 하는 곳이 많아서 선택에 어려움이 있었는데, AS문제때문에 정품을 사려고 찾아보다가 여길 택했는데 좋았습니다.",//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.06.16.,tk****,100,1
89,이전에 더 비싼 로지텍마우스가 좋네요. 하지만 저가로는 이것도 괸찬은듯 지금은 스태그플레이션 중이니소비를 줄여야 할듯 그럼 사업 건승하세요.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.08.04.,ma****,80,1
90,볶볶이가 없어서흠이다. ㅎ상자에 먼지가 좀많다. 닦아서 주면 좋을껄..작동에는 문제가 없어보이는데 줄까지 파란색이면좀더 괜찮지않을까 싶다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.18.,lo****,80,1
91,"명불허전~ 드라이버까지 깔고 나니 조명도 껐다 켰다, 음악에 따라 조명이 춤을 추고.... 정확한 버튼 동작이야 말할 것도 없는 거고요~",//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.21.,ki****,100,1
92,"로지텍중에 싸구려지만 포장 깔끔하고, 마우스 재질 달라붙지 않는거라 좋다. 좌측 2개 버튼이 너무 작긴하다.",//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.10.07.,ne****,100,1
93,G102가 워낙 가품이 많은 제품인데 이곳에서 판매하는것은 정품제품이네요.제품등록도 잘되고 G HUB도 잘 작동됩니다.좋은 제품 감사합니다~ ,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2021.07.09.,ha****,100,1
94,"생각한 만큼 크거나 작지 않은 중간크기지만, 간결하게 제가 원하는 필요한 기본적인 기능들로 기본기가 충실하게 된 제품입니다!!",//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.11.02.,wj****,100,1
95,정품입니다. 반응도 좋고 불빛도 잘 들어오고 휠도 잘돌아가고 만족합니다. 프로그램 설치해서 셋팅해서 쓰니 아주 만족합니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.09.27.,jk****,100,1
96,무선도 좋지만 역시꼽아쓰는 무선마우스가 최고네여...가성비 최고의 로지텍 마우스,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.25.,ba****,100,1
97,박스에 잘 넣어 도착했네요. usb포트에 꽂으니 인식하고 이상없이 동작하네요. G102 IC하고 같은건가 2세대라고 해서 구입했는데..,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.23.,ki****,80,1
98,다나와에서 왜 여기가 정품으로 링크된건지 화나네요받고나서야 벌크인걸 확인합니다벌크살거면 훨 저렴한곳 많았는데 ㅡㅡ정품아님벌크,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.07.21.,xo****,20,0
99,더 말할게 잇나? 짭지텍 짭102 안보내주고 찐 로지텍 G102보내줫고 제품등록 ㄱㄴ인데 이거 사세요 쿠팡같은곳 가서 사기먹지마시고,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.25.,k#****,100,1
100,물건은 잘받았습니다 무인택배함에 넣어달라고 했는데 문앞에 있어서 살짝 당황했네요 앞으로는 확인하시어 말씀드린위치에 있었으면 좋겠습니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.10.06.,ak****,80,1
101,아들이 선택한 제품으로 주문했는데 받아보고 좋아하네요. 가격은 높은 편이지만 사용하기 편하다고 좋아해서 만족합니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2023.01.09.,qk****,100,1
102,저렴한 가격에 기본기에 충실한 마우스보증되는 상품으로 잘 구매했습니다.새어나오는 색이 너무 예쁘네요.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2022.02.21.,ks****,100,1
103,g102가 인기많은만큼 가품이 많다고 해서 걱정했는데 로지텍 소프트웨어로 정품확인해보고 안심했습니다 배송은 정말 빨리 오네요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.07.16.,ka****,100,1
104,늘 사용하는 로지텍 마우스라 손에 익숙해서 편하고 좋아요.박스도 깔끔하고 좋아서 선물 해주기도 좋네요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.10.25.,hi****,100,1
105,배송 빨랐고 진짜 2세대 라이트가 미친거같아요 너무 이쁘고 클릭감도 피방에서 쓰던 그대로라 맘에들어요 선도 길고..,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.05.18.,17****,100,1
106,안녕하세요 주문한 상품 안전하게 잘 받았습니다. 품질도 만족스럽고 배송도 빨랐어요 다음에도 이곳에서 구매할게요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.11.10.,pa****,100,1
107,마우스가 고장나서 구입하게 되었는데요..잘작동 합니다.. 마우스는 역시 로지텍이 좋은거 같습니다..,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.09.28.,ta****,100,1
108,클릭 부드럽고 편하게 잘 쓰고 있습니다. 오래도록 고장없이 잘 사용하기를 바라고 있습니다. 대박나세요. 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2023.01.07.,ki****,100,1
109,배송 빠르고 상품 좋네요.레인보우 led 영롱합니다.박스 정품으로 잘 받았습니다.반응도 좋고 클릭감 좋네요.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2022.08.22.,kn****,100,1
110,배송이 빠르고 잘 도착 했음. 가격도 괜찮았고.정품등록도 잘되고 작동도 잘됨. 작고 가벼워서 괜찮네요.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.09.03.,hs****,100,1
111,역시 가성비 좋아요. 게이밍 마우스 이 가격에 이만한 성능은 없을듯,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.03.27.,st****,100,1
112,그립감도 좋고 이뻐서  맘에들어요.제 컴퓨터의 문제인지는 모르지만 터치속도는 조금 떨어지는것 같아요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.03.27.,mo****,80,1
113,로지텍 제품 좋은거 다들 아실겁니다~마우스 가볍고 디자인도 이뻐서 구매했습니다~좋은상품 많이 파세요~,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.05.20.,mi****,100,1
114,손이 작은편이라 한손에 딱들어오네요 예전 g1초기 모델보단 무게감이 덜하지만 색상에 불들어오니 이쁘네요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.22.,kd****,100,1
115,전에 사용하던 1세대가 고장증상을보여 새로 장만했습니다. 2세대 라고 하니 기존 더블클릭 문제는 잘 해결?는지 궁금하네요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2022.02.21.,l2****,100,1
116,무선 마우스 쓰다가 이걸로 바뀌봅니다. 여자손엔 좀 큰 느낌이지만 익숙해지니 괜찮아요 ~,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.01.08.,sj****,100,1
117,배송이 당황스러울 정도로 빠르네요.. 어제 오후에 시킨 상품이 아침에 도착했어요..  최고입니다. 많이 파세요~,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.05.25.,bu****,100,1
118,겜방에서 사용하는 걸로 같은걸 주문했는데 그립감도 좋고 가볍고 손에 익숙해서 좋아요.잘쓸게요~,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.10.15.,bu****,100,1
119,"배송이 엄청 빠르며, 클릭 소음이 적고, 게이밍시 빠른 응답속도가 있습니다. 추천드립니다.",//img.danawa.com/cmpny_info/images/TH201_logo.gif,2023.01.07.,po****,100,1
120,항상 로지텍제품을 사용하고있는데 이번것도 맘에드네요.더블클릭오류도 없고 그립감도 좋아요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.21.,we****,100,1
121,g100s의고질적인 더블클릭 증상이 5년만에 나타나네요.같은걸로 사봅니다.가격대비 제일 좋은것 같습니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.04.10.,dr****,80,1
