,text,year,quarter,month,label_old,label_new
60,어제 주문하고 오늘 받았는데질문하기에 안익은 김치로 보내달라니 말도 안되는 답변을 작성해 놓더니미치기 직전에 김치를 보냈네요어떻게 영하온도에 하루만에 도착한 김치가 신냄새나고 맛은 다 들은 김치가 올 수있죠오늘은 맛김치처럼 먹겠지만 하루 이틀 사이 쉰김치가 될거같네요짜게 먹는데도 많이 짭니다,2021,4,12,2,0
61,배송받았는데김치포장스티로펌박스가  안쪽까지  터져있었고그스티로펌박스터진부분이 안쪽김치포장비닐까지 터져있어서김치국물이 다 흘러나와 김치국물이 다 빠져있었어요반품하기 번거로워서 그냥 먹기로 했는데이렇게 상품배송관리가 엉망으로 관리되면 다음구매는 안하고 싶네요,2022,1,1,0,0
62,맛은 양호하나국물이받자마자 찍은 사진인데 김치국물이 과하게 많습니다김치를 산건지 김치 국물을 산건지ㅜㅜ적당한국물양을 넣어주세요  김치 번 이상 구해한것 같은데이번이에 물이 제일 많아서 약간 실망평가는 적극추천해드려요 가격은 저렴하니ㅜㅜ,2022,1,3,4,0
63,저번에 먹어보고 제입에 잘맞아서 또 주문했어요젖갈 냄새도 덜나고 먹고나도 입이 개운하네요입에 잘맞는 김치 찾기가 힘들던데 여기껀 저에게 딱인듯합니다국산이라 믿고 먹을수있꼬 박스에 안전히 담겨오네요생김치로 먹어도 맛있어요먹던건 찌개용으로 두고 새로 주문했어요,2022,2,6,4,1
64,너무 맛있어요 감사합니다 배송도 엄청 빨리왔네요무엇보다 간이 정말 적당한거 같아요 짜지도 싱겁지도 않고배추도 상당히 신선해요 식도 완전좋구요 며칠 되지않았는데벌써 절반 다  먹어가네요 요즘 김치 맘놓고 사먹기 불안한데 정말 잘 선택했어요 돈마니 버세요 잘 먹을께요,2021,4,10,4,1
65,여러번 구매하는데 점점 퀄리티가 낮아지는 느낌친정엄마가 여기 배추는 그닥 좋은거 안쓰네 하시면서 대량생산을 해야하다보니까 어쩔수 없겠지만 배추에 검은점들 있는건 오래된 배추라고 떼어서 버려버리고 먹지말라시네요 근데 그게 포기마다 다 있어서 슬슬 짜증나요맛은 있으나,2023,1,2,2,0
66,맛이 솔직히 없는 편이네요그저 심심한 맛이고 감칠맛이 거의 없네요양념에 사과도 배도 마늘도 고추가루도 부족하네요재료가 국산이라고 하니 이 가격에 이 정도라도 감사하게 먹습니다만조금 아쉬운 맛입니다중국산 재료가 섞여 있다고 하면 점이죠,2022,3,8,2,0
67,원래 사먹는 사대부김치 이제껏 한번도 이런적 없었는데 이번에는 김치봉투가 터져서 안에서 봉투안으로 김치가 다 튀어나와있고 스티로폼 박스에도 다 새왔어요 비닐 한겹은 너무 약한거 아닌가요 택배기사님 생각해서 반품신청은 안하지만 신경 좀 써주시기 바랍니다,2022,4,11,1,0
68,단점만 말하면 갓담근 생김치 먹기 힘듭니다 제조일 대신 품질유지기한만 표시됩니다월일이면 일로 예측하면 월 일로일주일전 담근김치입니다이런 자신 없는 표시가 회사에 도움이 되지 않을겁니다국산재료에 맛도 좋은데 아쉽습니다,2022,2,4,2,0
69,첫번째 상품시켯때와 좀 다르네요 배송이너무나 느리고 답변이 나와있는맨트만 댓글달고 너무나 성의없는 답변만다시는것같습니다  양념이 이번에 적어서 그린지 배추도 절여지지않은것같습니다 하에서 싱겁고상품이 도착했는데 약간 익어서 오고이번에는 불만이 많았습니다신경 써주시길 바랍니다,2022,3,8,3,0
70,박스 파손정도가 정말 심했어요교환신청 해놓은걸 회사간 사이 신랑이  뜯어서 머거 버려서 교환 못했네요 비닐까지 뜯어져서 김치궁물이 거의 남아있질 않았어요집에 와서 먹어보니 김치는  맛있어요정상적으로 수령 했었음  더 맛있었을듯처음  주문해본건데  아쉬웠어요,2021,4,11,2,0
71,세번 째 주문해서 먹고있어요간이 짜지않고 아주 시원해요 그런데 이번에 온 김치는 먼저 것보다는 약간 드라이하다고 해야하나 양념이 약간 겉 돈다고 해야하나 여튼 앞의 것보다는 살짝 아쉽네요모든 재료가 국산이고 상대적으로 값도 좋아서 믿고 구매했습니다,2023,1,3,4,1
72,사대부에서 김치를 이렇게 담가 먹는다요백김치 시킨줄무슨 김치가 고추향도 나지 않고 속 내용물도 묻히다 말고 익으면 백김치 처럼 먹어야 하나가족들 생김치에 밥먹고 싶다해서 시킨건데먹던 곳에서 그냥 시켜 먹어야 겠어요사대부 김치라고 해서 기대만 했네요,2021,4,11,0,0
73,매번 잘 먹고 있습니다 사대부김치 단골 입니다이번에는 김치 포장이 파손 되어서 왔네요중 비닐 포장 으로 해주시면 이런일이 발생하지 않겠지요우리집 입맛에 잘 맞아서 몇년째 사대부 김치만 먹고 있습니다조금더 신경쓰서 포자 부탁 드립니다,2023,1,2,4,1
74,사대부 김치가 변했어요 예전엔 국물도 적고 약간 맵고 간도 좀 짧잘한 스타일이었는데 지금은 완전 서울식 국물이 많고 싱거운 김치가 됐네요 나쁘지는 않지만 옛맛이 그립습니다  양이 작아 보이는데 국물이 많아서일까요  맞을거라 생각하고 재어보지 않았습니다,2021,2,5,3,0
75,너무 황당해서 글 올립니다어떻게 이런 상태로 배송이 되었는지박스상태 김치 상태 정말 엉망입니다국물은 다 세고 봉지는 찢겨져서 김치를 먹을 수가 없어 버렸습니다사대부 김치 너무 맛있어서 시켜 먹고 있는데 너무 실망스럽네요,2022,1,1,1,0
76,먼저 빠른 배송 감사드리며 보기만 해도 침이 솟는 그런 비쥬얼의 포기 김치입니다 아직은 생 김치이지만 일 후면 맛있는 김치를 먹을수 있을것 같아 정말 기분이 좋습니다 믿고 구매한 보람이 있는 다시 구매하고 싶은 사대부 포기김치 입니다,2022,2,5,4,1
77,대기업제품부터 중소기업김치 수십군데를 년넘게 사먹어왔지만 이리 국물만 주는데는 첨입니다 김치를 받은게 아니라 김치국물을 받았어요ㅠㅠ 국물무게만 꽤되서 정작 배추량은 적게 줘서 화납니다 엄마가 시켜먹고는미원맛이 많이나서 국종류 끓일때는 맛있데요ㅠㅠ,2022,4,12,2,0
78,일단 모든 재료가 국산이네요그래서 허연 김치가 도착할 줄 알았지만 양념이 충분히 들어간 보기에도 맛있는 김치네요 김치 여기 저기서 주문하고 실망했는데 여기 주문하고 정착했습니다 품질이 저하 되지 않는다면 계속 주문하겠지요,2023,1,3,4,1
79,맛은 좋은데 양념이 적어서 배추가 하얘요 그리고 비닐포장이 문제가 있네요 국물이 새서 박스안에 흥건하고 설상가상으로 박스마저 깨져서 밖으로 국물이 새어나왔어요 그나마 다행인건 박스밖으로 비닐포장해주신거네요,2022,2,5,3,0
80,맛이 있어서 두번 주문해서 먹었고 이번에 번째 주문할 예정입니다근데두번주문한중 한포기 정도가 겉만 양념이 있고 배추속은 양념하지 얺은 배추가 있습니다부탁 드리겠습니다전부다 배추속 까지 양념이 버무려진 김치 부탁드립니다,2023,1,2,3,0
81,배송은 빠르게 도착했으나 한겹으로 김치를 담아 박스에 김치국물이 많이새워 나와서 도착했습니다 다른 회사처럼 이중포장으로 배송하는 세심함이 필요 갓 담아서 그런지 김치국물이 상당량 흘러서 그런지 김치가 제대로 익지 않고 밋밋한 배추맛만 나네요,2021,4,11,1,0
82,김치 색은 이쁜데제가 받은건 무른 배추로 담궈 김치가 푸석푸석해요아삭한 맛 없어요 ㅜ ㅜ 금방 김치가 골아버릴거 같아요거기다 사고 나니 가격까지 할인하네요 ㅜ ㅜ 왠만한 맛없는 김치 수입산 김치 다 잘 먹는데이건 ㅜ ㅜ 잘못산거 같아요,2022,1,3,2,0
83,기다리던 김치를 방금 수령했습니다너무 더운날씨에 아이스팩이 다 녹아박스내부에는 물이 흥건하네요ㅠ김치맛은 살짝 짠데 익으면 맛들어 괜찮겠죠국내산이라니 무조건 믿고 먹을겁니다배송은 월요일주문 수요일수령입니다고생하신 택배기사님께도 감사드립니다,2021,2,6,4,1
84,배송이 너무빨라놀랐네요  당연히 갓담은김치올줄알았는데  담은지 몇일지난 김치보내주셨네요  맛이 많이 익어 어떤거 새콤하기까지 김장김치로 주문했는데 이게 익은김치보내주시면 두식구 어떻게 빨리처리할지상품평보고 좋다길래 처음 시켜봤는데 완전속은 기분이네요,2022,4,12,0,0
85,너무맛있어서 번째구매입니다 정말 아삭하고 맛있습니다 보쌈싸먹으니진짜 맛있네요 김치통한통 딱 들어갑니다 이가격에 퀄리티 진짜좋습니다 안짜고 양념도 딱 좋습니다 잘먹을게요 감사합니다 진짜진짜 강추합니다 여기김치 너무 맛있어요,2023,1,1,4,1
86,가격도 착하고 맛도 좋아요 직접 담그는 것 보다 가격도 저렴하고 힘도 안들고 김치냉장고에 넣었다가 먹으니 엄청 맛있어요살짝 매콤하니 입맛 돌아서 계속 여기서 시켜먹고 있어요계속 재구매 예정입니다,2022,2,6,4,1
87,거의 절궈지지 않은 생배추에 양념도 약한편입니다 흰부분은 당황스런 맛이고 잎사귀는 좀 낫습니다 국물에 절궈서 먹어보려하는데 국물도 적어서 어렵습니다 좀만 더 절궈서 담으면 가격적인 면에서 재구매할것 같습니다맛은 그럭저럭 입니다,2022,2,5,1,0
88,지난주랑 이번주랑 가격차이가 원정도 차이가 나네요색깔좋고 맛 좋습니다키로 샀더니 스티로폼박스가 터졌네요 테이프로 칭칭감아는데도 터짐국내산 재료로 이가격에 이 퀄리티면 진짜 싼겁니다올 김장 끝,2022,4,11,4,0
89,사대부 김치 상품후기  보고 구매했는데 낳씨가 더워서 살짝 익어서 왔지만  내입맛에딱좋으네요  맨입에 맛을 봤을땐 살짝 짠맛이 나긴했지만 밥이랑 먹으니 괜찮고 맛있게 먹었어요단 음식 안좋아하는데 달지도 않고 너무좋고 앞으로 계속 구매를  하겠습니다,2021,3,8,4,1
90,너무신선하고 맛있네요  갓담은 김치 싱싱한맛을 좋아해서 구매했어요 진짜 친정엄마 솜씨예요 눈으로보기에도 색이넘곱고 먹음직스럽네요 살짝익혀서 따끈따끈한 밥위에 얹어서 잘먹을께요 싱싱한배추에 막버무린 양념맛 맛있게먹고있어요,2022,2,4,4,1
91,저희 입맛에는 잘 맞아서 몇년째 먹구 있는 김치입니다 적당히 맵고 간도 너무 짜지도 싱겁지도 않고 배추가 자잘한니 싱싱해서 좋습니다  예전에는 국물이 많지 않았는데 요즘에는 국물이 좀 많은 김치로 변했네요,2022,3,7,4,1
92,배송시 터질 염려가 있어보입니다 양념이 골고루 묻어있지도 않고 가 김치통 한통에 다 들어가는 걸 보면 무게도 재어볼 걸 그랬나봐요 다른 김치는 한통가지고는 턱도 없이 모자랐는데 배추가 무거운 배추인가봐요,2022,2,4,2,0
93,오랜 단골인데 처음에는 국물이 없이 살짝 짭잘하고 무양념이 거의 없었는데지금은 서울식 김치 국물이 많고 무양념도 많고 시원한 스타일로 처음과 전혀 다른 타입의 김치네요  나쁘지는 않지만 옛맛이 더 좋은데,2021,2,5,3,1
94,김치값이 비싸서 한동안 못먹다가 다시 적정선으로 내려와서 구매했어요 다른데 김치보다 뭔가 깔끔한 맛이 나서 좋아요 생김치로 와서 너무 잘먹고있습니다 대한통운 택배가 예전엔 오전에 왔는데 파업 이후론 오후 늦게 와서 좀 별로네요,2022,4,11,4,1
95,사대부 김치 구매 년째입니다 누가 어디 김치가 맛있냐고 물으면 적극 추천하는 인이고요 그래도 이런 박스에 김치를 보내시는 건 아닌것 같아서요박스가 파손되고 종이를 덮붙여서 물건을 보내신게 정말 맞는지 묻고 싶습니다,2022,4,11,2,0
96,대박 김치를 그렇게 구매 해봐도 이렇게 짠데는 처음이네요산 김치는 대부분 싱거운데저번에 구매 했을땐 먹을만 해서 재구매했는데 입을 못댈정도로 짜요다른 포기 먹어봤는데 이것도 짜긴 한데 처음 포기보단 낳네요내 김치만 이런가요,2021,3,9,1,0
97,재고 부족으로 일날 배송한다고 문자 왔었는데 오늘 와서 깜놀했네요 맛있어서 이미 단골이 됐는데 다른 때와는 달리 여름이라 그런지 생김치 맛은 아니고 살짝 익기 시작하려는 맛이네요 이번에는 좀 작은 배추가 섞여 있지만 여전히 맛은 좋습니다,2022,3,7,4,1
98,맛 아주 좋아요는 아니고 그래도 괜찮습니다늘 키로 김치 사는데 ㅡ게을러서가 아니라ㅎ사는게 싸게 드니까ㅡ늘 담던 통 조금 아주쪼금 양은 작네요그래도 저렴하게 구매하고 만족합니다 재구매의사 있구요어디박프로만족이 있습니까,2021,3,9,3,1
99,평이 그래도 좋은편이라서처음주문해는데박스깨져서 테이핑한건 그렇다 해도 김치가 익어서 왓네여날이 덥다해도 여는순간 익은냄새가생김치 아니 안먹어서 집에 익은김치 잇는대도 주문한건데저만 그러는건지그러네여,2022,3,8,2,0
100,생김치 시켜도 맛든 김치를 보내시는데요 가만먹어보니 김치는 생인데 양념을 대량생산해서 보과하시는거 같네요 그러다보니 양념이 맛이 든걸로 생김치에 버무리는거 같네요 씹어보면 김치는 생인데 양념은 맛이 든 참 오묘한 김치네요,2021,4,11,0,0
